,name,ra,dec
43,CRTS J102842.9-081927,157.17916666666665,-8.324166666666667
44,CRTS J105835.1+054706,164.64631958333334,5.785052777777778
45,CRTS J112634.0-100210,171.6416508333333,-10.036098055555556
46,CRTS J113950.6+455818,174.96080833333332,45.97164166666667
47,CRTS J122059.8-102735,185.24897083333332,-10.459800555555555
48,CRTS J131625.7-151313,199.10707,-15.220469722222223
49,CRTS J132536.0+210037,201.4002695833333,21.010196944444445
50,CRTS J141712.0-180328,214.29994124999996,-18.057760000000002
51,CRTS J144011.0+494734,220.0458333333333,49.79277777777778
52,CRTS J152419.3+220920,231.08059041666664,22.155569999999997
53,CRTS J152857.9+034912,232.24109374999998,3.819908611111111
54,CRTS J154428.1+335725,236.11708749999997,33.95733611111111
55,CRTS J155430.6+365043,238.62724999999998,36.845019444444446
56,CRTS J161850.8-052509,244.71147624999998,-5.419036111111112
57,CRTS J162619.8-125557,246.582625,-12.93236111111111
58,CRTS J163942.7+122414,249.92797249999995,12.403974444444446
59,CRTS J164002.1+073208,250.00891666666666,7.535444444444444
60,CRTS J170343.5+090835,255.93145833333332,9.142999999999999
61,CRTS J170609.7+143452,256.54034333333334,14.58112888888889
62,CRTS J172733.7+130513,261.89029166666666,13.086944444444445
63,CRTS J174714.3+150048,266.80977708333336,15.013243888888889
64,CRTS J205408.2-194027,313.53399999999993,-19.67402777777778
65,CRTS J210043.9-005212,315.18316666666664,-0.8700777777777778
66,CRTS J212025.1+194157,320.1048916666666,19.698991666666668
67,CRTS J212521.8-102627,321.340625,-10.440944444444444
68,CRTS J213937.6-023913,324.9065837499999,-2.6536166666666667
69,CRTS J214804.4+080951,327.01844958333334,8.163984722222223
70,CRTS J215636.3+193242,329.15141625,19.544887222222226
71,CRTS J222724.5+284404,336.85204166666665,28.73438888888889
72,CRTS J223003.0-145835,337.51237499999996,-14.976305555555555
73,CRTS J223058.3+210147,337.74307124999996,21.029703333333334
74,CRTS J233423.2+391423,353.59619999999995,39.23981944444444
75,CSS071106:075747+305307,119.44570833333333,30.88533333333333
76,CSS071108:030945+295251,47.43829166666666,29.880805555555558
77,CSS071108_030945+295251,47.43829999999999,29.8808
78,CSS071109_004236-030317,10.648399999999997,-3.05483
79,CSS071112:024457+352249,41.23925,35.380361111111114
80,CSS071112_024457+352249,41.2392,35.3804
81,CSS071112_085823-003729,134.595,-0.62471
82,CSS071115_044216-002334,70.56679999999999,-0.39275000000000004
83,CSS071115_172406+411410,261.02599999999995,41.236200000000004
84,CSS071116_214843-000723,327.17699999999996,-0.12319000000000001
85,CSS071204_020556+151705,31.484699999999997,15.284699999999999
86,CSS071205_034712-041559,56.79979999999999,-4.26636
87,CSS071206:060031-105208,90.12904166666665,-10.86888888888889
88,CSS071206_060031-105208,90.1291,-10.8689
89,CSS071214_022858+145646,37.241499999999995,14.946200000000001
90,CSS071214_090904+091714,137.268,9.28709
91,CSS071215_041456+215643,63.732099999999996,21.9453
92,CSS071218_124027-150558,190.11399999999998,-15.0995
93,CSS071231_082822+105344,127.091,10.8957
94,CSS080101_232519-081819,351.33,-8.30523
95,CSS080110_032627+070744,51.6136,7.129
96,CSS080111_081829+412500,124.61999999999998,41.416799999999995
97,CSS080115_010029+391310,15.121999999999998,39.2194
98,CSS080130:033056+251255,52.73191666666666,25.215333333333334
99,CSS080130_021110+171624,32.79259999999999,17.2734
100,CSS080130_033056+251255,52.731899999999996,25.2153
101,CSS080130_090951+184947,137.45999999999998,18.8298
102,CSS080130_105550+095621,163.95899999999997,9.93904
103,CSS080131_163943+122414,249.92799999999994,12.404
104,CSS080201_115330+315836,178.37599999999998,31.976699999999997
105,CSS080202:001637+185615,4.153666666666666,18.937555555555555
106,CSS080202:084608+011743,131.53220833333333,1.2952499999999998
107,CSS080202_001637+185615,4.153679166666667,18.9376
108,CSS080202_081415+080450,123.56199999999998,8.08062
109,CSS080202_084608+011743,131.53199999999998,1.2952499999999998
110,CSS080207_052034-000530,80.1411,-0.09169
111,CSS080207_060038-080945,90.15659999999998,-8.16243
112,CSS080208_103317+072119,158.32199999999997,7.3552
113,CSS080209_084555+033929,131.47899999999998,3.65813
114,CSS080209_090628+052657,136.61799999999997,5.44915
115,CSS080211_024602+345508,41.509899999999995,34.9189
116,CSS080227_112634-100210,171.64199999999997,-10.0362
117,CSS080227_132103+015329,200.26299999999998,1.89144
118,CSS080228_081210+040352,123.04299999999996,4.0644
119,CSS080301_145241-115748,223.171,-11.9634
120,CSS080302_160845+220610,242.18699999999998,22.102800000000002
121,CSS080303_073921+222454,114.838,22.415
122,CSS080304_090240+052501,135.66499999999996,5.41683
123,CSS080304_164002+073208,250.00899999999996,7.5354399999999995
124,CSS080305_080846+313106,122.19199999999998,31.5184
125,CSS080305_102938+414046,157.40699999999995,41.6796
126,CSS080305_151349-022122,228.45299999999997,-2.35598
127,CSS080305_153149-091633,232.95499999999998,-9.2759
128,CSS080306_082655-000733,126.728,-0.12581
129,CSS080307:055730+001514,89.37525,0.25383333333333336
130,CSS080307:090624-085141,136.59799999999998,-8.86125
131,CSS080307_055730+001514,89.37529999999998,0.2538388888888889
132,CSS080307_090624-085141,136.59799999999998,-8.86126
133,CSS080309:070501+372505,106.25441666666664,37.41811111111111
134,CSS080309_070501+372505,106.25399999999998,37.418099999999995
135,CSS080309_084358+425037,130.992,42.843700000000005
136,CSS080311_134425+203353,206.10399999999996,20.564700000000002
137,CSS080312_053656-113137,84.23529999999998,-11.527000000000001
138,CSS080324_122100-102735,185.249,-10.4598
139,CSS080329_143500-004606,218.75099999999998,-0.7684200000000001
140,CSS080331_160205+031632,240.52,3.27549
141,CSS080401_085113+344449,132.80599999999998,34.746900000000004
142,CSS080401_120047+235509,180.19499999999996,23.9191
143,CSS080401_153151+152447,232.962,15.413
144,CSS080403_160004+331114,240.015,33.1872
145,CSS080404_131618-130947,199.076,-13.163
146,CSS080404_135944+432414,209.93499999999997,43.403999999999996
147,CSS080404_213309+155004,323.289,15.8345
148,CSS080405_161851-052509,244.712,-5.41905
149,CSS080406_075648+305805,119.19999999999999,30.9682
150,CSS080409:081419+005022,123.57874999999997,0.8394722222222223
151,CSS080409_081419-005022,123.57899999999998,-0.83948
152,CSS080409_174714+150048,266.81,15.0132
153,CSS080411:154258-020705,235.74316666666664,-2.118
154,CSS080415_162012+115257,245.04999999999995,11.8825
155,CSS080416_080854+355053,122.22399999999998,35.8481
156,CSS080417:081543-004209,123.9298333333333,-0.7023888888888888
157,CSS080417_081543-004209,123.92999999999999,-0.7023999999999999
158,CSS080424_155326+114437,238.35699999999997,11.743599999999999
159,CSS080424_160232+161732,240.63400000000001,16.2924
160,CSS080425:143143-032520,217.929375,-3.422361111111111
161,CSS080425_141712-180328,214.29999999999998,-18.0577
162,CSS080425_143143-032520,217.92899999999997,-3.42235
163,CSS080426_162657-002549,246.73699999999997,-0.43016000000000004
164,CSS080427_124418+300401,191.075,30.067
165,CSS080427_131626-151313,199.107,-15.2204
166,CSS080427_153634+332852,234.14299999999997,33.481100000000005
167,CSS080428_160524+060816,241.35099999999994,6.13773
168,CSS080428_162502+390926,246.257,39.1573
169,CSS080428_163805+083758,249.52199999999993,8.63291
170,CSS080501_223058+210147,337.743,21.0297
171,CSS080502:141002-124809,212.50929624999998,-12.802531666666667
172,CSS080502_095459+074360,148.748,7.7332600000000005
173,CSS080502_141002-124809,212.50899999999996,-12.8024
174,CSS080505:105836+120049,164.6497083333333,12.013472222222223
175,CSS080505_163121+103134,247.83699999999996,10.526100000000001
176,CSS080505_214804+080951,327.018,8.16404
177,CSS080506_085409+201339,133.539,20.2276
178,CSS080510_165615+262704,254.06399999999996,26.4512
179,CSS080511:212555-032406,321.47945833333335,-3.401638888888889
180,CSS080511_212555-032406,321.479,-3.40165
181,CSS080512:173900+344023,264.74924999999996,34.67308333333333
182,CSS080512_064608+403305,101.53399999999998,40.551399999999994
183,CSS080512_173900+344023,264.74899999999997,34.6731
184,CSS080514_151021+182303,227.58599999999996,18.384
185,CSS080514_162606+225044,246.52399999999997,22.845699999999997
186,CSS080606:164147+121025,250.444875,12.173833333333333
187,CSS080606_162322+121334,245.84299999999996,12.2261
188,CSS080606_164147+121026,250.445,12.1738
189,CSS080607:205738-142807,314.4065416666666,-14.4685
190,CSS080607_135018-043439,207.57699999999997,-4.57751
191,CSS080607_205738-142807,314.4069999999999,-14.4685
192,CSS080607_214621-134605,326.58699999999993,-13.7681
193,CSS080611:223606+050517,339.02616666666665,5.087944444444444
194,CSS080611_223606+050517,339.026,5.08794
195,CSS080611_230352+010651,345.965,1.11426
196,CSS080623_140454-102702,211.22499999999997,-10.4506
197,CSS080623_141505-063325,213.771,-6.55687
198,CSS080624_011532+373736,18.883999999999997,37.6266
199,CSS080625_105657+494119,164.23799999999997,49.6885
200,CSS080628:212616+120404,321.5684583333333,12.067805555555555
201,CSS080628_212616+120404,321.568,12.0678
202,CSS080701_215015+063741,327.5609999999999,6.62816
203,CSS080702_130030+115101,195.12599999999998,11.8504
204,CSS080907_230131+040417,345.37999999999994,4.07142
205,CSS080909:023504+324038,38.766708333333334,32.677138888888884
206,CSS080909_023504+324038,38.7667,32.677099999999996
207,CSS080921:204110-043803,310.2921666666666,-4.634055555555555
208,CSS080921_010522+110253,16.342599999999997,11.048
209,CSS080921_204110-043803,310.292,-4.63406
210,CSS080922_011307+215250,18.278100000000002,21.8807
211,CSS080923:230115+224111,345.3141666666666,22.68647222222222
212,CSS080923_034000+222637,54.99799999999999,22.4435
213,CSS080923_230115+224111,345.31399999999996,22.6865
214,CSS080924_011158+351724,17.99,35.290099999999995
215,CSS080924_022609+363453,36.5369,36.5814
216,CSS080924_233423+391423,353.597,39.2397
217,CSS080927:025621-121855,44.08858333333333,-12.315277777777778
218,CSS080927_025621-121855,44.0886,-12.3153
219,CSS080927_212522-102627,321.34099999999995,-10.441
220,CSS080929:043020+095318,67.58306875,9.888263333333333
221,CSS080929_043020+095318,67.58309999999999,9.88828
222,CSS080930:232619+282650,351.5809166666666,28.447194444444445
223,CSS080930_232619+282650,351.58099999999996,28.4472
224,CSS081002:071648+354316,109.19858333333332,35.72102777777778
225,CSS081002_071648+354316,109.19899999999998,35.721000000000004
226,CSS081009_155431+365043,238.62699999999998,36.845200000000006
227,CSS081010:035324-164250,58.34945833333333,-16.713944444444444
228,CSS081010:172929+201808,262.37129166666665,20.302305555555556
229,CSS081010_035324-164250,58.34939999999999,-16.714
230,CSS081010_172929+201808,262.371,20.302300000000002
231,CSS081024:004518+185349,11.326458333333331,18.897083333333335
232,CSS081024:011134+275922,17.893541666666668,27.98938888888889
233,CSS081024:040141+080008,60.42083333333333,8.002222222222223
234,CSS081024_004518+185349,11.326399999999998,18.8971
235,CSS081024_011134+275922,17.8935,27.9894
236,CSS081024_040141+080008,60.42059999999999,8.00216
237,CSS081025:033248+323057,53.200291666666665,32.51583333333333
238,CSS081025:034206+323707,55.52654166666666,32.61875
239,CSS081025:080514+405025,121.30779166666667,40.84016666666667
240,CSS081025_032912+125018,52.3011,12.8382
241,CSS081025_033248+323057,53.20029999999999,32.5158
242,CSS081025_034206+323707,55.526599999999995,32.618700000000004
243,CSS081025_080514+405025,121.308,40.8402
244,CSS081025_105835+054706,164.646,5.7851
245,CSS081026_015321+340857,28.339499999999997,34.149
246,CSS081026_023839+355648,39.66289999999999,35.946799999999996
247,CSS081027:052035-085814,80.14587499999999,-8.970694444444444
248,CSS081027_052035-085814,80.14589999999998,-8.97069
249,CSS081028_213025-025918,322.60299999999995,-2.9882400000000002
250,CSS081029:224824-092059,342.0985833333333,-9.34961111111111
251,CSS081029_224824-092059,342.09899999999993,-9.34962
252,CSS081030:204916-031733,312.3184999999999,-3.292611111111111
253,CSS081030_204916-031733,312.318,-3.29261
254,CSS081031:003500+273620,8.749833333333331,27.60552777777778
255,CSS081031:022411+355919,36.04770833333333,35.9885
256,CSS081031:030729+324306,46.870124999999994,32.718472222222225
257,CSS081031_003500+273620,8.749849999999999,27.605500000000003
258,CSS081031_014503+375633,26.263699999999996,37.942499999999995
259,CSS081031_022411+355919,36.04769999999999,35.9885
260,CSS081031_024517+333126,41.32179999999999,33.5238
261,CSS081031_030729+324306,46.870099999999994,32.7185
262,CSS081101_031913+223844,49.804199999999994,22.645599999999998
263,CSS081101_230136+095419,345.4,9.90522
264,CSS081102:004500+222708,11.251249999999999,22.452222222222222
265,CSS081102_004500+222708,11.251299999999999,22.452199999999998
266,CSS081107:223235+304105,338.1476666666666,30.684722222222224
267,CSS081107_033104+172540,52.76839999999999,17.4278
268,CSS081107_033556+191119,53.982499999999995,19.1886
269,CSS081107_091454+113402,138.72299999999996,11.5672
270,CSS081107_223235+304105,338.14799999999997,30.6847
271,CSS081117_113951+455818,174.96099999999998,45.9717
272,CSS081118_041139+232220,62.910799999999995,23.3723
273,CSS081120:213432-012040,323.6345833333333,-1.344472222222222
274,CSS081120_042449-183929,66.2055,-18.657999999999998
275,CSS081120_213432-012040,323.635,-1.3444699999999998
276,CSS081123_002500+073350,6.250749999999999,7.5638
277,CSS081201:044725+092439,71.85416666666666,9.410833333333334
278,CSS081201:213947+170658,324.9462916666666,17.11613888888889
279,CSS081201_044725+092439,71.85579999999999,9.41097
280,CSS081201_092400+012738,141.001,1.46065
281,CSS081201_213947+170658,324.94599999999997,17.116100000000003
282,CSS081202:041735-061357,64.39408333333333,-6.232555555555556
283,CSS081202_041735-061357,64.3941,-6.23257
284,CSS081203:043742+003048,69.42533333333334,0.5132777777777777
285,CSS081203_043742+003048,69.42530000000001,0.5132888888888889
286,CSS081205:011543+333724,18.930166666666665,33.62338888888889
287,CSS081205_011543+333724,18.9302,33.623400000000004
288,CSS081206:233233+391315,353.13558333333333,39.220888888888894
289,CSS081206_070952+490621,107.46799999999999,49.1058
290,CSS081206_233233+391315,353.13599999999997,39.2209
291,CSS081207:052522-105015,81.34145833333334,-10.837444444444445
292,CSS081207_052522-105015,81.3414,-10.8374
293,CSS081220_011614+092216,19.057399999999998,9.37115
294,CSS081221_050716+125314,76.81759999999998,12.8873
295,CSS081222:032033+064305,50.13833333333333,6.718111111111111
296,CSS081222_032033+064305,50.138299999999994,6.7181
297,CSS081230:222002+113825,335.00945833333327,11.640388888888888
298,CSS081230_152737+164406,231.90299999999996,16.735
299,CSS081230_222002+113825,335.0089999999999,11.6404
300,CSS081231_071126+440405,107.85799999999999,44.0681
301,CSS090102_132536+210037,201.39999999999998,21.0103
302,CSS090102_230342+171755,345.924,17.2986
303,CSS090117:020056+195727,30.23341666666666,19.957444444444445
304,CSS090117:094252-193652,145.71666666666664,-19.614444444444445
305,CSS090117_014404+173556,26.014999999999997,17.5989
306,CSS090117_020056+195727,30.233399999999993,19.9575
307,CSS090117_094252-193652,145.71799999999996,-19.614500000000003
308,CSS090118:085912-110648,134.80179166666665,-11.113305555555556
309,CSS090118:090026-092649,135.10933333333332,-9.446916666666667
310,CSS090118_085107+030834,132.78099999999998,3.14291
311,CSS090118_085912-110648,134.80199999999996,-11.113299999999999
312,CSS090118_090026-092649,135.10899999999998,-9.44691
313,CSS090120_033007-220707,52.52889999999999,-22.1187
314,CSS090128:025615+191611,44.06245833333333,19.269777777777776
315,CSS090128:071924+292343,109.85029166666665,29.395166666666665
316,CSS090128_025615+191611,44.0625,19.2698
317,CSS090128_071924+292343,109.84999999999998,29.3952
318,CSS090128_072211+260255,110.54399999999998,26.0485
319,CSS090129_035557+134120,58.987399999999994,13.6889
320,CSS090131_141527-012103,213.861,-1.3507
321,CSS090131_144340-005343,220.91699999999997,-0.89528
322,CSS090201_084545-051130,131.439,-5.1916
323,CSS090201_090210-113032,135.54299999999998,-11.5088
324,CSS090204:004902+074726,12.258333333333331,7.790583333333333
325,CSS090204_004902+074726,12.258299999999998,7.79058
326,CSS090205:174301+300053,265.75608333333327,30.014611111111112
327,CSS090205_170610+143452,256.53999999999996,14.5811
328,CSS090205_174301+300053,265.7559999999999,30.0146
329,CSS090213_033031+201402,52.63089999999999,20.233800000000002
330,CSS090219_034515-015216,56.314299999999996,-1.87116
331,CSS090219_043518+002941,68.824,0.49468055555555557
332,CSS090219_044027+023301,70.11309999999999,2.55029
333,CSS090219_051815-024503,79.56059999999998,-2.75077
334,CSS090220:050659-165932,76.74683333333333,-16.992222222222225
335,CSS090220_050659-165932,76.7468,-16.9922
336,CSS090222_102320+440510,155.83499999999998,44.0861
337,CSS090224_082124+454135,125.34899999999999,45.693099999999994
338,CSS090301_103947-050658,159.946,-5.11609
339,CSS090302_083845+491055,129.688,49.1821
340,CSS090303:173003+482119,262.5122083333333,48.35516666666667
341,CSS090303:175130+352123,267.875625,35.35647222222222
342,CSS090303_173003+482119,262.512,48.3552
343,CSS090303_175130+352123,267.87600000000003,35.356500000000004
344,CSS090316:044340+191420,70.91854166666666,19.238861111111113
345,CSS090316_044340+191420,70.9186,19.2389
346,CSS090316_104051+151134,160.213,15.1927
347,CSS090317:040117+283942,60.32258333333333,28.661749999999998
348,CSS090317_040117+283942,60.32259999999999,28.6617
349,CSS090317_080730+153442,121.87400000000001,15.5783
350,CSS090321:155631-080440,239.12916666666666,-8.077777777777778
351,CSS090321_155631-080440,239.12899999999996,-8.07791
352,CSS090322_154428+335725,236.11699999999996,33.956900000000005
353,CSS090329_152419+220920,231.07999999999996,22.1556
354,CSS090331:084414-012807,131.05666666666664,-1.4686111111111113
355,CSS090331:152625-144145,231.60499999999996,-14.695833333333333
356,CSS090331_074928+190452,117.36699999999998,19.0811
357,CSS090331_084041+000520,130.17299999999997,0.08894444444444444
358,CSS090331_084414-012807,131.05699999999996,-1.46866
359,CSS090331_102843-081927,157.17899999999997,-8.324069999999999
360,CSS090331_152625-144145,231.60499999999996,-14.6958
361,CSS090401_072241+283017,110.66999999999997,28.5047
362,CSS090401_101947+335754,154.947,33.9651
363,CSS090402_100515+191108,151.314,19.1855
364,CSS090403:042142+340328,65.42558333333332,34.057916666666664
365,CSS090403:044446+352744,71.19041666666666,35.462361111111115
366,CSS090403_042142+340328,65.42559999999999,34.0579
367,CSS090403_044446+352744,71.19039999999998,35.4624
368,CSS090416:164413+054158,251.05416666666667,5.6994444444444445
369,CSS090416_161909+135146,244.78799999999995,13.8627
370,CSS090416_164413+054158,251.055,5.69954
371,CSS090417:130024-071747,195.1015833333333,-7.296388888888889
372,CSS090417_130024-071747,195.10199999999998,-7.29638
373,CSS090418_110015+131552,165.06099999999998,13.2645
374,CSS090418_144342-175550,220.92499999999998,-17.930600000000002
375,CSS090419_152858+034912,232.24099999999999,3.81994
376,CSS090419_162620-125557,246.58299999999997,-12.9324
377,CSS090421:165818+025638,254.57399999999996,2.9441388888888893
378,CSS090421:173802+354548,264.5079583333333,35.76361111111111
379,CSS090421_165818+025639,254.57399999999996,2.9441400000000004
380,CSS090421_173802+354549,264.508,35.7636
381,CSS090426:064659+483051,101.74445833333333,48.51419444444444
382,CSS090426_064659+483051,101.74399999999999,48.5142
383,CSS090428:210705+014415,316.768875,1.7377500000000001
384,CSS090428_210705+014416,316.76899999999995,1.73774
385,CSS090429:100030-172852,150.12404166666664,-17.481194444444444
386,CSS090429_100030-172852,150.124,-17.481199999999998
387,CSS090429_101546+033312,153.94099999999997,3.5532899999999996
388,CSS090429_103148+085224,157.95,8.873470000000001
389,CSS090430:095623-093615,149.09625,-9.604138888888889
390,CSS090430:111019-052218,167.57899999999998,-5.371722222222222
391,CSS090430_095623-093615,149.09599999999998,-9.604149999999999
392,CSS090430_111019-052218,167.57899999999998,-5.371709999999999
393,CSS090502:163332-020410,248.38183333333333,-2.0695555555555556
394,CSS090502_163332-020410,248.382,-2.06956
395,CSS090516:103739+124250,159.41104166666665,12.713944444444444
396,CSS090516:171223+362516,258.0962083333333,36.421055555555554
397,CSS090516_103739+124250,159.41099999999997,12.713899999999999
398,CSS090516_124819+072050,192.081,7.347189999999999
399,CSS090516_171223+362516,258.09599999999995,36.421099999999996
400,CSS090525_084127+210054,130.36399999999998,21.0149
401,CSS090526:161221-150939,243.08862499999998,-15.160722222222223
402,CSS090526_161221-150939,243.08899999999997,-15.1607
403,CSS090527_210453-045310,316.222,-4.88599
404,CSS090528:205933-091616,314.88749999999993,-9.271111111111113
405,CSS090528:210838-105148,317.1567083333333,-10.86336111111111
406,CSS090528:211058-125440,317.7417083333333,-12.911166666666666
407,CSS090528_205933-091616,314.887,-9.27114
408,CSS090528_210838-105148,317.1569999999999,-10.8634
409,CSS090528_211058-125440,317.74199999999996,-12.911200000000001
410,CSS090530_144011+494734,220.04599999999996,49.792699999999996
411,CSS090531:144038-221410,220.1588333333333,-22.236
412,CSS090531_144038-221410,220.15899999999996,-22.236
413,CSS090531_222724+284404,336.8519999999999,28.7344
414,CSS090601:162236+035246,245.64891666666668,3.879583333333333
415,CSS090601_152614+081802,231.558,8.30052
416,CSS090601_162236+035247,245.64899999999997,3.87959
417,CSS090602:112332+431717,170.88349999999997,43.28819444444444
418,CSS090602_112332+431717,170.88299999999995,43.288199999999996
419,CSS090612:165500-065142,253.74954166666663,-6.861722222222222
420,CSS090612:170116-024158,255.31587499999995,-2.6995833333333334
421,CSS090612_165359+201010,253.49599999999998,20.169600000000003
422,CSS090612_165500-065142,253.75,-6.86173
423,CSS090612_170116-024158,255.31599999999997,-2.69957
424,CSS090614_160451-152346,241.21099999999998,-15.3962
425,CSS090615:123834+031854,189.6402083333333,3.315111111111111
426,CSS090615:210044+005212,315.18308333333334,0.8699166666666667
427,CSS090615_123834+031854,189.64,3.31512
428,CSS090615_210044-005212,315.18299999999994,-0.86992
429,CSS090617:165311-105721,253.29741666666663,-10.955805555555555
430,CSS090617_165311-105721,253.29699999999997,-10.9558
431,CSS090622:224253+172538,340.72258333333326,17.42727777777778
432,CSS090622_170344+090835,255.93099999999995,9.14299
433,CSS090622_215636+193242,329.15099999999995,19.545
434,CSS090622_224253+172538,340.72299999999996,17.427300000000002
435,CSS090627_233849+281955,354.703,28.3319
436,CSS090705:135219+280917,208.07908333333333,28.154777777777777
437,CSS090705_135219+280917,208.079,28.154799999999998
438,CSS090711:164018+080823,250.0743333333333,8.13961111111111
439,CSS090711:173851+292314,264.71258333333327,29.38722222222222
440,CSS090711_164018+080823,250.07399999999998,8.139619999999999
441,CSS090711_173851+292314,264.71299999999997,29.3872
442,CSS090722:165649+093618,254.2036666666666,9.605
443,CSS090722:215000+124529,327.49974999999995,12.757916666666667
444,CSS090722_165649+093618,254.20399999999998,9.605
445,CSS090722_215000+124529,327.49999999999994,12.7579
446,CSS090727_161028+090739,242.61499999999998,9.12737
447,CSS090727_223003-145835,337.512,-14.9763
448,CSS090728:215630-031956,329.1269166666666,-3.3323611111111107
449,CSS090728_215630-031956,329.12699999999995,-3.3323599999999995
450,CSS090728_225325-183955,343.35499999999996,-18.6652
451,CSS090729:171808+131907,259.53345833333333,13.318527777777778
452,CSS090729_171808+131907,259.53299999999996,13.3185
453,CSS090816_161918-022929,244.82399999999998,-2.4915000000000003
454,CSS090817_212025+194157,320.10499999999996,19.6991
455,CSS090818:170702+165339,256.76025,16.894166666666667
456,CSS090818_170702+165339,256.76,16.894099999999998
457,CSS090818_174209+234830,265.53799999999995,23.8082
458,CSS090819:230938+370715,347.40849999999995,37.12083333333334
459,CSS090819_230938+370715,347.40899999999993,37.1208
460,CSS090820:173308+300635,263.282875,30.109722222222224
461,CSS090820_173308+300635,263.28299999999996,30.1096
462,CSS090826:223958+231837,339.9916666666666,23.310277777777777
463,CSS090826_223958+231837,339.99299999999994,23.3104
464,CSS090828:211551-000716,318.9619583333333,-0.12105555555555556
465,CSS090828_015152+140048,27.9662,14.0133
466,CSS090828_211551-000716,318.962,-0.12105
467,CSS090829_205408-194027,313.53399999999993,-19.674
468,CSS090829_210758-051741,316.99199999999996,-5.29475
469,CSS090910_223418-035530,338.57699999999994,-3.92503
470,CSS090911:073056+425636,112.73137499999999,42.943194444444444
471,CSS090911:221232+160140,333.1332916666666,16.02777777777778
472,CSS090911:223136+180747,337.89995833333325,18.129722222222224
473,CSS090911_010801+215208,17.0032,21.869
474,CSS090911_073056+425636,112.73099999999998,42.9432
475,CSS090911_221232+160140,333.1329999999999,16.0279
476,CSS090911_223136+180747,337.9,18.1296
477,CSS090915:233032+403606,352.6327083333333,40.60175
478,CSS090915_233032+403606,352.6329999999999,40.6017
479,CSS090915_234325+420841,355.8539999999999,42.1448
480,CSS090917:022047-144823,35.196958333333335,-14.806500000000002
481,CSS090917_022047-144823,35.196999999999996,-14.806500000000002
482,CSS090917_221344+173252,333.43299999999994,17.547800000000002
483,CSS090918_001538+263657,3.9094291666666665,26.6158
484,CSS090918_005025+251047,12.603499999999999,25.1796
485,CSS090919:035534+292150,58.89133333333332,29.36388888888889
486,CSS090919_035534+292150,58.89139999999999,29.364
487,CSS090920:022632+210654,36.634708333333336,21.115000000000002
488,CSS090920_022632+210654,36.6347,21.115000000000002
489,CSS090920_023303+184822,38.26099999999999,18.8061
490,CSS090920_042238-132130,65.65869999999998,-13.3585
491,CSS090922:032603+252534,51.51234541666667,25.425891111111113
492,CSS090922:052746-135256,81.94337499999999,-13.882222222222223
